title,url,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Gold Roses (feat. Drake),https://open.spotify.com/track/1rX5L6pyl3rVWb55D8Cprr,RICK ROSS,0.502,0.633,1,-5.8,1,0.419,0.00991,0.0,0.389,0.552,83.226,349600,4
Daddy (feat. Rich The Kid),https://open.spotify.com/track/4hanO6Du5J7QEguNHYZHmw,BLUEFACE,0.869,0.59,11,-8.214,1,0.257,0.07,0.0,0.236,0.479,107.934,151147,4
On Chill (feat. Jeremih),https://open.spotify.com/track/3TXKwYk2H7hZQFB0j8z4yq,WALE,0.597,0.733,1,-6.017,1,0.41,0.134,0.0,0.159,0.639,171.016,214035,4
Redesigning Women,https://open.spotify.com/track/2XhiUG5cGOkiFsdPLMKV4z,"THE HIGHWOMEN, BRANDI CARLILE, NATALIE HEMBY, MAREN MORRIS, AMANDA SHIRES",0.579,0.621,5,-5.934,1,0.0353,0.27,0.0,0.0965,0.611,139.39,174933,4
Omae Wa Mou,https://open.spotify.com/track/2bWRTS19HxH6FuUocwBML1,DEADMAN 死人,0.751,0.76,0,-11.468,1,0.0522,0.125,0.863,0.0975,0.704,93.002,113568,4
BIG,https://open.spotify.com/track/2qSpOQdHmHpOcVXzV9WU5w,YOUNG M.A,0.86,0.507,0,-5.776,0,0.369,0.0412,6.55e-06,0.13,0.15,85.005,224663,4
223's (feat. 9lokknine),https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI,YNW MELLY,0.932,0.547,0,-7.787,0,0.333,0.0388,0.0,0.0924,0.695,94.998,176640,4
Ransom (with Juice WRLD) - Remix,https://open.spotify.com/track/5DSfqrLkUHLZ9bW0SS3rVy,LIL TECCA,0.683,0.667,2,-6.436,0,0.276,0.0105,0.0,0.076,0.373,180.005,171227,4
Snake Skin,https://open.spotify.com/track/1usK5eLBzpQTMwDt8SR2dr,TRIPPIE REDD,0.669,0.557,8,-8.835,0,0.0498,0.0574,0.0,0.0662,0.553,144.043,186944,4
Mac 10,https://open.spotify.com/track/2KEux6D75xjj6fdabXpeAu,"TRIPPIE REDD, LIL BABY, LIL DUKE",0.787,0.619,9,-7.32,1,0.17,0.181,0.0,0.323,0.824,124.09,127843,4
!,https://open.spotify.com/track/1qtHdSxiavDgUPZgpGqehx,TRIPPIE REDD,0.725,0.543,5,-6.311,1,0.0841,0.0296,0.0,0.177,0.693,119.961,135339,4
Heartless (feat. Morgan Wallen),https://open.spotify.com/track/0rFQ5cKYJ9WtHSKp9sxVYt,DIPLO,0.764,0.555,11,-6.414,1,0.0604,0.275,0.0,0.0824,0.255,111.004,169227,4
Lover,https://open.spotify.com/track/0bzbvANY6oETSJLc0wlVGY,TAYLOR SWIFT,0.359,0.543,7,-7.582,1,0.0915,0.492,1.57e-05,0.118,0.453,68.504,221307,4
Marlboro Nights,https://open.spotify.com/track/3jj0kpwNbVZfsg6wWbMmyg,LONELY GOD,0.466,0.823,2,-6.635,1,0.311,0.00237,0.000321,0.332,0.782,175.797,68523,4
Good Things Fall Apart (with Jon Bellion),https://open.spotify.com/track/3LxG9HkMMFP0MZuiw3O2rF,ILLENIUM,0.643,0.603,2,-5.416,1,0.0311,0.012,0.0,0.118,0.42,144.01,216668,4
WAM,https://open.spotify.com/track/3tZmmHehdQv4dLyrDajMR0,"A$AP FERG, MADEINTYO",0.838,0.624,1,-4.557,0,0.228,0.0624,0.0,0.217,0.117,95.936,157587,4
Post Malone (feat. RANI),https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL,SAM FELDT,0.59,0.642,7,-3.87,1,0.122,0.0771,0.0,0.105,0.651,107.356,174444,4
Crowded Table,https://open.spotify.com/track/4CQWR7selY38Hi5UJcn7Yx,"THE HIGHWOMEN, BRANDI CARLILE, NATALIE HEMBY, MAREN MORRIS, AMANDA SHIRES",0.561,0.557,11,-5.699,1,0.0321,0.196,1.35e-05,0.171,0.396,132.04,209907,4
Was It Something I Said,https://open.spotify.com/track/2YEnGQwfXZokCfRbTykYbo,MYKEY,0.587,0.724,6,-6.776,1,0.0321,0.614,0.000166,0.155,0.837,106.993,222353,4
Teeth,https://open.spotify.com/track/1JRK7srBWUtAW7dPabKBwJ,5 SECONDS OF SUMMER,0.755,0.448,3,-2.993,0,0.0405,0.0508,3.87e-06,0.11,0.431,139.028,204887,4
Omae Wa Mou,https://open.spotify.com/track/5Zsy1AH2ZusZNUzn0CU6I5,DEADMAN 死人,0.744,0.754,0,-11.756,1,0.0517,0.135,0.783,0.0987,0.72,93.012,113528,4
BOY BYE,https://open.spotify.com/track/6e7hIhOLH9zvb3zP5O5gt0,BROCKHAMPTON,0.869,0.747,9,-7.143,1,0.151,0.512,0.0,0.124,0.784,124.932,142187,4
Fuck it I love you,https://open.spotify.com/track/28aEiMfveru430xmXhDCy3,LANA DEL REY,0.521,0.453,9,-10.653,0,0.0365,0.902,0.00124,0.127,0.2,129.9,218288,4
I BEEN BORN AGAIN,https://open.spotify.com/track/7frG49GBDHPPvxXRVLRwle,BROCKHAMPTON,0.771,0.636,2,-5.131,1,0.229,0.318,6e-05,0.0647,0.451,79.832,219720,4
ME! (feat. Brendon Urie of Panic! At The Disco),https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45,TAYLOR SWIFT,0.61,0.83,0,-4.105,1,0.0571,0.033,0.0,0.118,0.728,182.162,193000,4
The Archer,https://open.spotify.com/track/3pHkh7d0lzM2AldUtz2x37,TAYLOR SWIFT,0.292,0.574,0,-9.375,1,0.0401,0.12,0.00569,0.0663,0.166,124.344,211240,4
You Need To Calm Down,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5,TAYLOR SWIFT,0.771,0.671,2,-5.617,1,0.0553,0.00929,0.0,0.0637,0.714,85.026,171360,4
The greatest,https://open.spotify.com/track/13F2adrvrpaq2383GHh1Jl,LANA DEL REY,0.405,0.229,2,-12.334,0,0.0369,0.935,0.0171,0.172,0.186,78.434,300361,3
Mariners Apartment Complex,https://open.spotify.com/track/6OG05bPAwUuV3OMvy2Vy1P,LANA DEL REY,0.531,0.252,9,-12.765,1,0.028,0.763,0.000133,0.104,0.159,76.054,247150,4
Venice Bitch,https://open.spotify.com/track/3hwQhakFwm9soLEBnSDH17,LANA DEL REY,0.368,0.286,9,-13.031,0,0.0294,0.913,0.177,0.099,0.312,77.826,577199,4
Love Me,https://open.spotify.com/track/3TLwAp3uX1nKsVxrDhNPOL,LIL TECCA,0.714,0.532,11,-6.837,0,0.271,0.675,0.0,0.138,0.831,204.096,117013,4
Circles,https://open.spotify.com/track/4VginDwYTP2eaHJzO0QMjG,POST MALONE,0.704,0.758,0,-3.537,1,0.0402,0.233,0.00144,0.0924,0.534,120.003,214907,4
Ransom,https://open.spotify.com/track/6EOKwHETwSkZ9gW2b6ASE0,LIL TECCA,0.745,0.642,7,-6.257,0,0.287,0.0204,0.0,0.0658,0.226,179.974,131240,4
Doin' Time,https://open.spotify.com/track/0Oqc0kKFsQ6MhFOLBNZIGX,LANA DEL REY,0.641,0.559,7,-11.132,0,0.0355,0.404,0.00402,0.0937,0.523,144.982,202193,4
Hair Down (feat. Kendrick Lamar),https://open.spotify.com/track/4sFzG7iUlyPmuyASCkre9A,SIR,0.793,0.489,8,-10.984,0,0.284,0.25,0.000101,0.432,0.47,120.097,216933,4
Wow.,https://open.spotify.com/track/2ve5NyzWHUbIYxL33goCX7,POST MALONE,0.829,0.539,11,-7.359,0,0.208,0.136,1.78e-06,0.103,0.388,99.96,149547,4
Sunflower - Spider-Man: Into the Spider-Verse,https://open.spotify.com/track/4VqTRBvYg0z8C4nsl4Hupy,"POST MALONE, SWAE LEE",0.755,0.522,2,-4.368,1,0.0575,0.533,0.0,0.0685,0.925,89.96,157560,4
Circles,https://open.spotify.com/track/0Yde1VrWbGF2Tus2AQhMuT,POST MALONE,0.703,0.756,0,-3.407,1,0.0376,0.222,0.00281,0.0829,0.536,119.999,215280,4
Enemies (feat. DaBaby),https://open.spotify.com/track/6UFEJuDXQMWhL5UH5f9fUR,POST MALONE,0.542,0.674,6,-4.169,1,0.21,0.0588,0.0,0.0955,0.667,76.388,196760,4
Take What You Want (feat. Ozzy Osbourne & Travis Scott),https://open.spotify.com/track/44pxxRrhiDGuHYP5HjadGF,POST MALONE,0.495,0.811,1,-2.649,0,0.0571,0.102,0.0,0.132,0.241,139.925,229587,4
Hollywood's Bleeding,https://open.spotify.com/track/77Y7tccX9Hx5iClDr39uy9,POST MALONE,0.405,0.646,4,-3.206,0,0.0476,0.331,0.0,0.103,0.17,130.218,156267,4
Take What You Want (feat. Ozzy Osbourne & Travis Scott),https://open.spotify.com/track/4Yq3XUNfWrAPWuB94qkC09,POST MALONE,0.499,0.8,1,-2.665,0,0.0502,0.0906,0.0,0.147,0.272,139.919,229573,4
Circles,https://open.spotify.com/track/51MMC5DogGZAnHil5HQAXg,POST MALONE,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280,4
Subaru Crosstrek XV,https://open.spotify.com/track/7fboXPGYCuHwv9o2jIsJft,HOBO JOHNSON,0.826,0.528,8,-8.326,1,0.344,0.0357,0.0,0.605,0.539,99.966,154932,4
See A Victory,https://open.spotify.com/track/3gtqd9P8kZblHf4I7Ybub2,ELEVATION WORSHIP,0.345,0.747,10,-6.92,1,0.053,0.00214,0.0,0.0928,0.215,154.739,363231,4
Gloria,https://open.spotify.com/track/3CN9WtSBqCI6TXne9XNomb,THE LUMINEERS,0.523,0.714,11,-6.021,1,0.0367,0.658,5.2e-06,0.0785,0.659,78.211,216120,4
Panini,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv,LIL NAS X,0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.123,0.475,153.848,114893,4
Roddy,https://open.spotify.com/track/20WSCvv9qfQHzYzTaLyXHH,DJO,0.559,0.521,0,-9.161,1,0.0279,0.112,0.0243,0.0686,0.677,179.991,252987,4
Staring At The Sun (feat. SZA),https://open.spotify.com/track/5KE9b4x7Zj2A8XtbkqhqTe,POST MALONE,0.724,0.772,6,-4.389,0,0.184,0.25,0.0,0.308,0.347,95.074,168280,4
THRU THE NIGHT (feat. Bryson Tiller),https://open.spotify.com/track/1XRaT5DqbSipsS1YcubfDA,JACK HARLOW,0.88,0.58,5,-5.032,0,0.0438,0.016,3.83e-06,0.0936,0.754,124.003,128409,4
Allergic,https://open.spotify.com/track/1YscJ7yVTlFxW3eF6pv5ba,POST MALONE,0.665,0.741,0,-3.694,1,0.0787,0.154,3.02e-05,0.345,0.57,144.968,156893,4
Saint-Tropez,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq,POST MALONE,0.617,0.684,0,-3.618,1,0.0439,0.0545,0.0,0.104,0.295,132.113,150867,4
Hollywood's Bleeding,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt,POST MALONE,0.405,0.646,4,-3.206,0,0.0476,0.331,0.0,0.103,0.17,130.218,156267,4
Die For Me (feat. Future & Halsey),https://open.spotify.com/track/2C6WXnmZ66tHhHlnvwePiK,POST MALONE,0.614,0.66,0,-2.848,1,0.0441,0.19,0.0,0.211,0.452,145.01,245267,4
On The Road (feat. Meek Mill & Lil Baby),https://open.spotify.com/track/12Fkyg9lpmaz2zmKOfw2Y2,POST MALONE,0.442,0.737,7,-5.046,1,0.109,0.0589,0.0,0.102,0.21,112.93,218320,5
A Thousand Bad Times,https://open.spotify.com/track/2J0NXdHr6MYvKDSxB7k3V2,POST MALONE,0.632,0.732,6,-3.498,1,0.092,0.105,1.15e-05,0.111,0.317,159.0,221173,4
I'm Gonna Be,https://open.spotify.com/track/1ckLp8lCl8LipXI0ypX72m,POST MALONE,0.746,0.559,5,-4.008,1,0.0316,0.703,0.0,0.148,0.368,117.943,200680,4
Myself,https://open.spotify.com/track/2cvOfKHOHgwQlLiuLKP2xR,POST MALONE,0.476,0.701,0,-4.234,1,0.0349,0.102,0.0,0.242,0.405,163.882,158120,4
Internet,https://open.spotify.com/track/0KAzP1Rbp0Vz5pw8i1KDDI,POST MALONE,0.469,0.489,0,-6.071,1,0.0314,0.841,0.0,0.103,0.201,74.013,123387,4
I Know,https://open.spotify.com/track/6b2mfHMqWCA74XmUuVJm8r,POST MALONE,0.666,0.603,1,-5.671,1,0.0763,0.497,0.0,0.112,0.262,102.94,141413,4
Stay High,https://open.spotify.com/track/3sjew5VKI4UlxZF7r8lpMd,BRITTANY HOWARD,0.598,0.853,9,-5.373,1,0.0545,0.132,0.00297,0.132,0.312,121.988,191396,1
I Wish Grandpas Never Died,https://open.spotify.com/track/7Dxes6VnfbZYV0S2QTnVuT,RILEY GREEN,0.445,0.492,6,-5.717,1,0.0294,0.036,0.0,0.122,0.24,148.013,250413,4
INTRO,https://open.spotify.com/track/05WepN8vrMLJG5r8XRdLeL,DABABY,0.862,0.685,0,-7.699,0,0.242,0.0342,0.0,0.204,0.672,100.024,172800,4
Stuck In A Dream (feat. Gunna),https://open.spotify.com/track/5hDAT527wXWNBnJlujhuUs,LIL MOSEY,0.753,0.652,10,-5.943,0,0.0753,0.444,0.0,0.117,0.745,139.962,123560,4
I Really Wish I Hated You,https://open.spotify.com/track/6KWcq5p0wsz97N3eoRUSH6,BLINK-182,0.615,0.81,1,-6.137,0,0.0506,0.0358,0.0,0.289,0.728,143.054,191067,4
Love Me,https://open.spotify.com/track/4e0FYxSROat25pH16zMTZI,LIL TECCA,0.719,0.538,11,-6.897,0,0.28,0.632,0.0,0.135,0.803,204.132,117013,4
Shots,https://open.spotify.com/track/6eSU1exzDvBEXmBRxspeh5,LIL TECCA,0.829,0.582,7,-5.721,0,0.0415,0.525,0.0,0.0759,0.51,108.028,109373,4
Did It Again,https://open.spotify.com/track/4guBZjUyrGoHsTahO3IHdj,LIL TECCA,0.686,0.561,10,-9.929,0,0.191,0.185,0.0,0.114,0.186,148.775,116240,4
Ransom (with Juice WRLD) - Remix,https://open.spotify.com/track/2WsuSYJNXGKXVYkHPnq2yp,LIL TECCA,0.684,0.671,2,-6.424,0,0.289,0.0119,0.0,0.0769,0.45,179.987,171253,4
Playing Games,https://open.spotify.com/track/4hWgC5BV5M7EtTleKVXNxw,SUMMER WALKER,0.759,0.413,11,-7.282,0,0.0494,0.7,0.0,0.14,0.403,115.893,143667,4
Sunkissed,https://open.spotify.com/track/4efZXKOFm1rk22FDjScLbE,KHAI DREAMS,0.768,0.354,6,-9.484,1,0.0539,0.592,0.0,0.399,0.793,153.97,126464,4
Lights Up,https://open.spotify.com/track/2plLJpUcYPFrl1sW2pMG63,HARRY STYLES,0.585,0.62,3,-8.09,0,0.0327,0.0426,0.00224,0.15,0.281,101.939,172227,4
Self Control,https://open.spotify.com/track/4vSoyDfL0uZyUoWu5NNNsQ,YOUNGBOY NEVER BROKE AGAIN,0.82,0.697,6,-7.296,0,0.378,0.0349,0.0,0.197,0.629,154.992,185866,4
The Git Up,https://open.spotify.com/track/2KKijf6Ett4kmVNJze2roh,BLANCO BROWN,0.847,0.678,9,-8.635,1,0.109,0.0669,0.0,0.274,0.811,97.984,200594,4
Worth It,https://open.spotify.com/track/0PQoUlzP7ILdcrzpajHXc0,YK OSIRIS,0.749,0.535,5,-4.054,0,0.0638,0.517,0.0,0.0942,0.459,124.008,189253,5
I Wanna Rock (feat. Gunna),https://open.spotify.com/track/5bzaS5tAni5oUpW7bWVdtY,G-EAZY,0.777,0.851,10,-3.801,0,0.0844,0.00769,0.0,0.14,0.698,100.038,163387,4
Richer Than Errybody (feat. YoungBoy Never Broke Again & DaBaby),https://open.spotify.com/track/0UC4fdX15BLQYKXJRPifxM,GUCCI MANE,0.71,0.739,8,-5.061,0,0.205,0.208,0.0,0.572,0.483,145.038,237289,4
Tootsies (feat. Lil Baby),https://open.spotify.com/track/4b4dJE88qfJ8nRGe0dkCG0,GUCCI MANE,0.84,0.589,2,-6.816,1,0.0851,0.00689,0.0,0.137,0.216,133.028,189082,4
Orphans,https://open.spotify.com/track/6YQlCOZnlFmqeciAh58fDE,COLDPLAY,0.503,0.808,11,-5.051,0,0.0451,0.0258,0.00149,0.557,0.282,107.973,197533,4
10/10,https://open.spotify.com/track/4tVphly4D1PB8tJC9gHMcJ,REX ORANGE COUNTY,0.487,0.909,10,-4.092,1,0.0993,0.302,3.01e-05,0.0781,0.293,187.826,146093,4
Pluto Projector,https://open.spotify.com/track/4EWBhKf1fOFnyMtUzACXEc,REX ORANGE COUNTY,0.379,0.219,5,-11.196,1,0.0307,0.707,0.000691,0.118,0.188,79.786,267520,4
Gordon Ramsay,https://open.spotify.com/track/1PNBqEIxQmeyP2uqpWtV2M,"HL WAVE, JHONNY FLAMES",0.883,0.732,10,-7.133,0,0.343,0.0207,0.0,0.199,0.808,74.984,141150,4
Soltera - Remix,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z,"LUNAY, DADDY YANKEE, BAD BUNNY",0.795,0.783,5,-4.271,1,0.0432,0.361,0.0,0.437,0.799,92.01,266087,4
ROXANNE,https://open.spotify.com/track/1ZPWWSwCkxKfqdp4H0RFCo,ARIZONA ZERVAS,0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,163636,5
Stronger,https://open.spotify.com/track/08IrLUx06jBA1Hv8kuAIw2,KANYE WEST,0.617,0.717,10,-7.858,0,0.153,0.00564,0.0,0.408,0.49,103.992,311867,4
Big Booty (feat. Megan Thee Stallion),https://open.spotify.com/track/3gTK8TzE4on9Xe05QlVIFI,GUCCI MANE,0.826,0.767,1,-3.892,1,0.215,0.0308,0.0,0.113,0.436,159.973,128995,4
Sympathy For The Devil,https://open.spotify.com/track/7lJt7vBDNUO8Mv8uELND1H,THE ROLLING STONES,0.658,0.675,9,-10.967,1,0.242,0.604,0.0,0.0428,0.587,115.574,377760,4
Superstition - Single Version,https://open.spotify.com/track/1h2xVEoJORqrg71HocgqXd,STEVIE WONDER,0.633,0.634,8,-12.115,1,0.0725,0.038,0.0064,0.0385,0.872,100.499,245493,4
Don't Start Now,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,DUA LIPA,0.794,0.793,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,183290,4
Need Me,https://open.spotify.com/track/0GH8B1QWsjpmNqUbvej0bc,J.I THE PRINCE OF N.Y,0.805,0.567,10,-4.639,0,0.148,0.158,0.0,0.0883,0.751,95.027,151641,4
Juicy,https://open.spotify.com/track/7f5trao56t7sB7f14QDTmp,"DOJA CAT, TYGA",0.785,0.652,0,-2.607,1,0.0668,0.102,0.0,0.0697,0.484,170.024,203093,4
Even Though I'm Leaving,https://open.spotify.com/track/5aZQrb2TXWEh9uZR4HEY3r,LUKE COMBS,0.554,0.755,2,-6.04,1,0.0319,0.225,0.0,0.301,0.624,77.962,225253,4
Woah,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F,LIL BABY,0.882,0.602,11,-5.554,1,0.245,0.0177,0.0,0.178,0.43,142.959,183011,4
Lovin' On You,https://open.spotify.com/track/2AxR3AIQxTf6xjxrb9UkH2,LUKE COMBS,0.573,0.949,4,-4.867,1,0.0604,0.00174,0.000178,0.163,0.524,118.974,194867,4
Does To Me (feat. Eric Church),https://open.spotify.com/track/17TSJlshgQ5zu0e8dedAla,LUKE COMBS,0.616,0.849,0,-4.897,1,0.0373,0.308,0.0,0.311,0.639,113.066,223320,4
Moon Over Mexico,https://open.spotify.com/track/54QmQd9Nc2EUDha6dD8V9X,LUKE COMBS,0.493,0.773,7,-5.875,1,0.0452,0.456,3.45e-06,0.107,0.478,140.998,204640,4
gone girl,https://open.spotify.com/track/3iH29NcCxYgI5shlkZrUoB,"IANN DIOR, TRIPPIE REDD",0.677,0.714,11,-5.637,1,0.0287,0.162,0.0,0.0717,0.355,94.956,136568,4
Beer Never Broke My Heart,https://open.spotify.com/track/3RzcoFkZ0AOp2nH71jP504,LUKE COMBS,0.54,0.863,1,-4.483,1,0.0481,0.0138,0.0,0.0874,0.64,77.0,186733,4
"1, 2 Many",https://open.spotify.com/track/6pgN3d6oBrhmrSAKBfWNsf,"LUKE COMBS, BROOKS & DUNN",0.54,0.821,6,-3.789,1,0.0875,0.0397,0.0,0.423,0.685,148.791,180907,4
Refrigerator Door,https://open.spotify.com/track/1rLhKgfBTu7qGEz98IpQxo,LUKE COMBS,0.459,0.864,1,-4.397,1,0.059,0.011,3.04e-06,0.314,0.623,74.87,204240,4
Jingle Bell Rock,https://open.spotify.com/track/3hBXvHLlTHvnbwrPbeoyAj,BOBBY HELMS,0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,0.806,119.705,130973,4
Takeaway (feat. Lennon Stella),https://open.spotify.com/track/63VyEdzMM3w4ZQ1WtARa2S,"THE CHAINSMOKERS, ILLENIUM",0.294,0.505,3,-8.106,1,0.042,0.12,0.0,0.0977,0.357,85.332,209893,1
Falling,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,TREVOR DANIEL,0.785,0.431,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.085,159382,4
Big Drip,https://open.spotify.com/track/4DkZDzcHicZBXCEdA19oWs,FIVIO FOREIGN,0.814,0.661,0,-6.453,1,0.356,0.186,0.0,0.163,0.474,139.956,168307,4
Feelings,https://open.spotify.com/track/1cL3ucXzG2hj3XOUPIWdvZ,LAUV,0.694,0.466,9,-6.758,1,0.0384,0.0934,0.0,0.098,0.246,103.018,189613,4
Last Name (feat. Lil Durk),https://open.spotify.com/track/1wTH87zcNcR4vn1iJLDv0c,FUTURE,0.671,0.568,0,-6.48,1,0.421,0.17,0.0,0.139,0.336,113.296,209587,5
Yellow Hearts,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl,ANT SAUNDERS,0.866,0.438,7,-8.943,1,0.0719,0.177,0.0,0.0743,0.695,129.039,223258,4
Jerry Sprunger (with T-Pain),https://open.spotify.com/track/6JsHgIkMYHcbNtKfsal2Mg,TORY LANEZ,0.76,0.746,0,-5.331,0,0.227,0.137,0.0,0.0905,0.449,100.011,233546,4
Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts,FRANK SINATRA,0.652,0.259,2,-13.336,1,0.0595,0.903,0.0,0.362,0.836,142.169,155453,4
Watermelon Sugar,https://open.spotify.com/track/1e9oZCCiX42nJl0AcqriVo,HARRY STYLES,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,174000,4
Rules,https://open.spotify.com/track/1TMWcbxL5YF8rKsFHv5hAP,DOJA CAT,0.651,0.724,7,-5.457,1,0.166,0.172,0.0,0.13,0.686,144.146,187040,4
Maniac,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP,CONAN GRAY,0.623,0.647,8,-5.438,1,0.04,0.00122,0.0,0.354,0.522,107.987,185787,4
Who Needs Love,https://open.spotify.com/track/0X1VSToxgqA7HgjaaSmIKO,TRIPPIE REDD,0.85,0.516,0,-7.664,0,0.0714,0.763,0.0,0.0896,0.874,108.963,158532,4
Before You Go,https://open.spotify.com/track/7ce20yLkzuXXLUhzIDoZih,LEWIS CAPALDI,0.459,0.575,3,-4.858,1,0.0573,0.604,0.0,0.0885,0.183,111.881,215107,4
Vete,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c,BAD BUNNY,0.886,0.672,1,-4.394,1,0.188,0.0363,8.78e-06,0.101,0.526,91.976,192024,4
Love Me More,https://open.spotify.com/track/6uYgCE2OEulOw5zhHvZsHf,TRIPPIE REDD,0.638,0.539,10,-5.853,1,0.0504,0.22,0.0,0.241,0.247,83.381,143713,4
VALENTINO,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q,24KGOLDN,0.746,0.717,9,-4.841,0,0.179,0.199,0.0,0.132,0.523,150.964,179133,4
I Hope You’re Happy Now,https://open.spotify.com/track/1iiehnBysGi59zXYXIuKQD,"CARLY PEARCE, LEE BRICE",0.591,0.815,10,-4.725,1,0.0366,0.168,8.68e-06,0.142,0.306,118.024,198689,4
Lights Up,https://open.spotify.com/track/5aJEh9Oqdz7PRLKTpH25pB,HARRY STYLES,0.575,0.621,10,-8.165,0,0.032,0.0392,0.0045,0.141,0.27,101.987,172213,4
Heartless,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU,THE WEEKND,0.531,0.75,10,-5.831,0,0.111,0.00632,7.6e-05,0.117,0.198,169.954,200080,4
The Hills,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB,THE WEEKND,0.585,0.564,0,-7.063,0,0.0515,0.0671,0.0,0.135,0.137,113.003,242253,4
No Idea,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,DON TOLIVER,0.651,0.631,6,-5.717,0,0.0896,0.519,0.000579,0.165,0.35,127.994,154424,4
Call Out My Name,https://open.spotify.com/track/09mEdoA6zrmBPgTEN5qXmN,THE WEEKND,0.461,0.593,1,-4.954,1,0.0356,0.17,0.0,0.307,0.175,134.17,228373,3
Sleigh Ride,https://open.spotify.com/track/1ODZGydlown4VesUP8HLJX,THE RONETTES,0.527,0.768,2,-7.557,1,0.0304,0.457,2.36e-06,0.304,0.799,91.75,180833,4
Beggin',https://open.spotify.com/track/5SlHTXLWa0nvh8VtGgKlJB,MADCON,0.731,0.718,4,-7.51,0,0.0672,0.0226,0.0,0.0518,0.428,129.053,216520,4
Blinding Lights,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,THE WEEKND,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573,4
Sleigh Ride,https://open.spotify.com/track/07RmHXaYqBdUyfAESPZkRO,CARPENTERS,0.47,0.232,11,-15.662,1,0.192,0.871,0.0,0.104,0.552,201.258,159440,4
Can We Kiss Forever?,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne,"KINA, ADRIANA PROENZA",0.522,0.128,4,-18.717,1,0.0357,0.894,0.026,0.0941,0.124,109.986,187932,4
Ophelia,https://open.spotify.com/track/6ZYS6QQxTLsQ6IFXdVx1r4,THE LUMINEERS,0.664,0.573,5,-6.482,1,0.0276,0.603,0.000604,0.0915,0.589,76.371,160107,4
i'm so tired...,https://open.spotify.com/track/2iwS33Jfev1QBiuhWVWZHY,"LAUV, TROYE SIVAN",0.599,0.733,11,-7.058,1,0.203,0.176,0.0,0.242,0.534,102.211,162583,4
Living Proof,https://open.spotify.com/track/4jFD7byoPdGkEdjHLMduR9,CAMILA CABELLO,0.735,0.514,7,-5.464,1,0.082,0.109,0.0,0.359,0.517,77.566,194440,4
Big Stepper,https://open.spotify.com/track/6x0QNM6f0C2JEjK0hFF8Ca,RODDY RICCH,0.753,0.597,8,-8.469,1,0.292,0.0477,0.0,0.197,0.616,76.997,175170,4
Liar,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA,CAMILA CABELLO,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,207039,4
bad vibes forever,https://open.spotify.com/track/03eJ2DclFWXYU8GWgANdmZ,"XXXTENTACION, PNB ROCK, TRIPPIE REDD",0.8,0.526,8,-5.153,1,0.0716,0.334,0.00174,0.0571,0.746,129.874,150475,4
Start Wit Me (feat. Gunna),https://open.spotify.com/track/7A20WnLkjtZU2d7hIB6Ziu,RODDY RICCH,0.886,0.479,4,-8.054,0,0.334,0.077,0.0,0.135,0.408,130.029,158692,4
Tip Toe (feat. A Boogie Wit da Hoodie),https://open.spotify.com/track/6ztvsy3C6hPjVg9j4x1XKJ,RODDY RICCH,0.757,0.673,1,-8.513,1,0.141,0.095,0.0,0.338,0.574,92.958,185806,3
